Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
25134465	5216	13552	13536	318.176	826.672	825.696	576	
25139422	4160	13600	12800	253.760	829.600	780.800	384	
25144377	3072	13280	11776	187.392	810.080	718.336	176	
25149332	2080	12800	10592	126.880	780.800	646.112	-16	
25154288	1216	12240	9264	74.176	746.640	565.104	-240	
25159242	560	11296	8032	34.160	689.056	489.952	-416	
25164200	64	10400	7296	3.904	634.400	445.056	-592	
25169157	144	9312	6784	8.784	568.032	413.824	-624	
25174113	816	8256	6752	49.776	503.616	411.872	-704	
25179069	1920	7648	7264	117.120	466.528	443.104	-736	
25184025	3008	7424	7952	183.488	452.864	485.072	-736	
25188981	3808	7872	8704	232.288	480.192	530.944	-752	
25193935	4384	8608	9312	267.424	525.088	568.032	-656	
25198893	4976	9360	9792	303.536	570.960	597.312	-512	
25203849	5696	10032	10256	347.456	611.952	625.616	-480	
25208805	6544	10624	10592	399.184	648.064	646.112	-432	
25213761	7216	10912	10864	440.176	665.632	662.704	-368	
25218717	7616	11136	10976	464.576	679.296	669.536	-224	
25223673	7888	11024	10848	481.168	672.464	661.728	-240	
25228629	7936	10672	10752	484.096	650.992	655.872	-256	
25233586	7840	10176	10640	478.240	620.736	649.040	-192	
25238542	7424	9680	10464	452.864	590.480	638.304	-256	
25243497	6720	9168	10512	409.920	559.248	641.232	-192	
25248454	6000	8688	10608	366.000	529.968	647.088	-272	
25253410	5264	8288	10880	321.104	505.568	663.680	-176	
25258364	4640	8144	11152	283.040	496.784	680.272	-240	
25263322	4160	8256	11424	253.760	503.616	696.864	-224	
25268278	3968	8512	11616	242.048	519.232	708.576	-208	
25273233	4064	8832	11840	247.904	538.752	722.240	-144	
25278188	4336	9280	11920	264.496	566.080	727.120	-192	
25283145	4896	9744	11616	298.656	594.384	708.576	-80	
25288102	5488	10208	11344	334.768	622.688	691.984	-112	
25293057	6016	10480	11040	366.976	639.280	673.440	-96	
25298011	6576	10640	10816	401.136	649.040	659.776	-64	
25302968	7088	10784	10816	432.368	657.824	659.776	-32	
25307924	7408	10704	11024	451.888	652.944	672.464	-16	
25312881	7488	10480	11552	456.768	639.280	704.672	0	
25317837	7488	10208	11936	456.768	622.688	728.096	-16	
25322792	7216	10144	12160	440.176	618.784	741.760	48	
25327750	6848	10096	12064	417.728	615.856	735.904	64	
25332706	6464	10112	11792	394.304	616.832	719.312	16	
25337662	6048	10016	11760	368.928	610.976	717.360	-64	
25342618	5776	9920	11552	352.336	605.120	704.672	-48	
25347573	5568	9824	11216	339.648	599.264	684.176	-96	
25352530	5456	9568	10944	332.816	583.648	667.584	-128	
25357485	5392	9376	10768	328.912	571.936	656.848	-160	
25362442	5440	9168	10704	331.840	559.248	652.944	-240	
25367397	5472	9024	10576	333.792	550.464	645.136	-144	
25372352	5600	8864	10656	341.600	540.704	650.016	-256	
25377308	5648	8656	10800	344.528	528.016	658.800	-224	
25382264	5920	8544	10864	361.120	521.184	662.704	-208	
25387219	6224	8416	10832	379.664	513.376	660.752	-192	
25392176	6512	8432	10896	397.232	514.352	664.656	-192	
25397132	6656	8560	10992	406.016	522.160	670.512	-192	
25402085	6752	8768	11120	411.872	534.848	678.320	-160	
25407042	6880	8992	11264	419.680	548.512	687.104	-96	
25411998	6976	9120	11328	425.536	556.320	691.008	-144	
25416953	7152	9360	11328	436.272	570.960	691.008	-80	
25421908	7328	9744	11008	447.008	594.384	671.488	-128	
25426864	7328	9936	10688	447.008	606.096	651.968	-64	
25431820	7232	10000	10624	441.152	610.000	648.064	-80	
25436776	7056	9920	10640	430.416	605.120	649.040	0	
25441733	6736	9712	10656	410.896	592.432	650.016	-48	
25446689	6416	9440	10624	391.376	575.840	648.064	-112	
25451645	6176	9024	10752	376.736	550.464	655.872	-48	
25456601	6000	8864	10976	366.000	540.704	669.536	-48	
25461556	5872	8928	11072	358.192	544.608	675.392	-80	
25466510	5760	9264	11024	351.360	565.104	672.464	-64	
25471467	5776	9680	10912	352.336	590.480	665.632	-80	
25476423	5872	9984	10752	358.192	609.024	655.872	-80	
25481379	6032	10112	10656	367.952	616.832	650.016	-128	
25486333	6128	10128	10464	373.808	617.808	638.304	-32	
25491290	6224	10080	10352	379.664	614.880	631.472	-96	
25496247	6160	9968	10224	375.760	608.048	623.664	-96	
25501202	5936	9840	10176	362.096	600.240	620.736	-96	
25506159	5792	9744	10096	353.312	594.384	615.856	-112	
25511116	5632	9728	9792	343.552	593.408	597.312	-48	
25516071	5472	9664	9600	333.792	589.504	585.600	-80	
25521027	5408	9616	9280	329.888	586.576	566.080	-80	
25525983	5376	9568	9088	327.936	583.648	554.368	-16	
25530936	5472	9312	8912	333.792	568.032	543.632	-48	
25535894	5680	9168	8624	346.480	559.248	526.064	64	
25540850	5728	8928	8272	349.408	544.608	504.592	48	
25545804	5936	8928	7776	362.096	544.608	474.336	-32	
25550761	6032	8768	7296	367.952	534.848	445.056	32	
25555717	6112	8832	6896	372.832	538.752	420.656	16	
25560674	6080	8880	6576	370.880	541.680	401.136	96	
25565629	6112	9024	6032	372.832	550.464	367.952	160	
25570586	6160	9184	5568	375.760	560.224	339.648	208	
25575542	6112	9408	5056	372.832	573.888	308.416	288	
25580498	6016	9552	4608	366.976	582.672	281.088	144	
25585453	5792	9728	4144	353.312	593.408	252.784	384	
25590409	5616	9808	3776	342.576	598.288	230.336	384	
25595363	5392	9600	3616	328.912	585.600	220.576	336	
25600319	5184	9168	3936	316.224	559.248	240.096	496	
25605274	4704	8624	4608	286.944	526.064	281.088	528	
25610228	4368	8000	5280	266.448	488.000	322.080	672	
25615186	4096	7392	5920	249.856	450.912	361.120	704	
25620141	3824	6928	6320	233.264	422.608	385.520	864	
25625098	3600	6480	6592	219.600	395.280	402.112	944	
25630054	3328	6144	6880	203.008	374.784	419.680	1120	
25635010	2944	5712	6944	179.584	348.432	423.584	1264	
25639966	2592	5424	6928	158.112	330.864	422.608	1392	
25644921	2464	5264	6672	150.304	321.104	406.992	1488	
25649878	2320	5056	6240	141.520	308.416	380.640	1680	
25654834	2432	4992	5648	148.352	304.512	344.528	1744	
25659789	2592	4816	5216	158.112	293.776	318.176	1936	
25664745	2688	4864	5120	163.968	296.704	312.320	2048	
25669701	2704	4752	5344	164.944	289.872	325.984	2368	
25674655	2992	4608	5632	182.512	281.088	343.552	2448	
25679613	3072	4448	6016	187.392	271.328	366.976	2672	
25684569	3296	4544	6288	201.056	277.184	383.568	2912	
25689525	3552	4080	6656	216.672	248.880	406.016	3056	
25694481	3680	3616	7168	224.480	220.576	437.248	3344	
25699437	3376	3344	7856	205.936	203.984	479.216	3584	
25704392	3600	2912	8416	219.600	177.632	513.376	3808	
25709348	3872	2400	8864	236.192	146.400	540.704	4176	
25714304	4048	1888	9152	246.928	115.168	558.272	4400	
25719260	4160	1440	9232	253.760	87.840	563.152	4720	
25724214	4240	1280	9376	258.640	78.080	571.936	5024	
25729172	4080	1280	9520	248.880	78.080	580.720	5328	
25734128	4064	1344	9760	247.904	81.984	595.360	5584	
25739084	4128	1504	9808	251.808	91.744	598.288	5792	
25744040	4160	1600	9696	253.760	97.600	591.456	6080	
25748995	4192	1504	9488	255.712	91.744	578.768	6400	
25753949	4160	1360	9360	253.760	82.960	570.960	6608	
25758907	4192	1024	9440	255.712	62.464	575.840	6784	
25763863	4368	608	9664	266.448	37.088	589.504	6992	
25768819	4592	-48	9856	280.112	-2.928	601.216	7216	
25773774	4848	-912	10080	295.728	-55.632	614.880	7232	
25778730	5008	-1600	10128	305.488	-97.600	617.808	7360	
25783686	5264	-2032	10496	321.104	-123.952	640.256	7536	
25788641	5392	-2544	11008	328.912	-155.184	671.488	7584	
25793597	5552	-3008	11248	338.672	-183.488	686.128	7616	
25798552	5840	-3232	11200	356.240	-197.152	683.200	7760	
25803509	6192	-3392	10944	377.712	-206.912	667.584	7824	
25808464	6624	-3312	10688	404.064	-202.032	651.968	7776	
25813421	6880	-3376	10304	419.680	-205.936	628.544	7728	
25818375	7024	-3408	10000	428.464	-207.888	610.000	7664	
25823332	7040	-3696	9952	429.440	-225.456	607.072	7488	
25828288	7168	-4432	10080	437.248	-270.352	614.880	7392	
25833244	7440	-5280	10128	453.840	-322.080	617.808	7184	
25838200	7776	-6528	10336	474.336	-398.208	630.496	6976	
25843157	8128	-8320	10944	495.808	-507.520	667.584	6752	
25848113	8480	-10800	11552	517.280	-658.800	704.672	6560	
25853069	9280	-13168	11776	566.080	-803.248	718.336	6352	
25858024	10240	-14240	11408	624.640	-868.640	695.888	6112	
25862982	11056	-13616	10944	674.416	-830.576	667.584	5904	
25867938	11520	-12080	10560	702.720	-736.880	644.160	5728	
25872895	11568	-10192	10704	705.648	-621.712	652.944	5552	
25877851	11328	-8640	11040	691.008	-527.040	673.440	5312	
25882807	11040	-7456	11392	673.440	-454.816	694.912	5136	
25887762	10880	-6512	11536	663.680	-397.232	703.696	4784	
25892719	10896	-6016	11712	664.656	-366.976	714.432	4512	
25897676	10432	-6096	11744	636.352	-371.856	716.384	4192	
25902632	10016	-6896	11936	610.976	-420.656	728.096	3872	
25907589	9600	-8288	12352	585.600	-505.568	753.472	3472	
25912545	9152	-10176	12992	558.272	-620.736	792.512	3152	
25917501	9040	-11808	13424	551.440	-720.288	818.864	2784	
25922458	9296	-12896	13344	567.056	-786.656	813.984	2464	
25927414	9920	-13584	12944	605.120	-828.624	789.584	2208	
25932369	10528	-13904	12576	642.208	-848.144	767.136	1920	
25937327	11264	-14000	12384	687.104	-854.000	755.424	1616	
25942283	11776	-13872	12272	718.336	-846.192	748.592	1408	
25947239	12320	-13456	12368	751.520	-820.816	754.448	1120	
25952195	12736	-12656	12128	776.896	-772.016	739.808	912	
25957152	12960	-11872	11456	790.560	-724.192	698.816	656	
25962106	12960	-11184	11072	790.560	-682.224	675.392	352	
25967064	12480	-11024	10912	761.280	-672.464	665.632	128	
25972019	11776	-11232	10752	718.336	-685.152	655.872	-128	
25976975	11120	-11616	10576	678.320	-708.576	645.136	-352	
25981931	10560	-12288	10496	644.160	-749.568	640.256	-576	
25986887	10112	-13248	10496	616.832	-808.128	640.256	-704	
25991842	10048	-14208	10384	612.928	-866.688	633.424	-832	
25996798	10240	-15088	10176	624.640	-920.368	620.736	-976	
26001754	10496	-15664	9984	640.256	-955.504	609.024	-1072	
26006710	11008	-16144	9696	671.488	-984.784	591.456	-1152	
26011666	11600	-16288	9472	707.600	-993.568	577.792	-1296	
26016623	12160	-16432	9344	741.760	-1002.352	569.984	-1376	
26021579	12768	-16400	9296	778.848	-1000.400	567.056	-1536	
26026535	13312	-16048	9120	812.032	-978.928	556.320	-1728	
26031489	13696	-15536	8896	835.456	-947.696	542.656	-1824	
26036447	13728	-15248	8736	837.408	-930.128	532.896	-1872	
26041403	13440	-15024	8752	819.840	-916.464	533.872	-2032	
26046360	13248	-14448	8512	808.128	-881.328	519.232	-2208	
26051316	12960	-13744	8272	790.560	-838.384	504.592	-2272	
26056272	12672	-13264	7936	772.992	-809.104	484.096	-2400	
26061227	12304	-13200	7712	750.544	-805.200	470.432	-2480	
26066184	11984	-13328	7536	731.024	-813.008	459.696	-2608	
26071140	11520	-13584	7392	702.720	-828.624	450.912	-2736	
26076095	11008	-14096	7296	671.488	-859.856	445.056	-2768	
26081053	10624	-14944	7264	648.064	-911.584	443.104	-2864	
26086008	10304	-16112	7360	628.544	-982.832	448.960	-2960	
26090964	10128	-17168	7440	617.808	-1047.248	453.840	-3056	
26095921	9872	-18192	7392	602.192	-1109.712	450.912	-3184	
26100877	9648	-18864	7168	588.528	-1150.704	437.248	-3216	
26105832	9344	-19232	6832	569.984	-1173.152	416.752	-3200	
26110789	9088	-19312	6384	554.368	-1178.032	389.424	-3264	
26115745	9040	-19248	5888	551.440	-1174.128	359.168	-3248	
26120699	9136	-18848	5456	557.296	-1149.728	332.816	-3264	
26125656	9536	-18288	5120	581.696	-1115.568	312.320	-3248	
26130613	10064	-17536	4912	613.904	-1069.696	299.632	-3328	
26135569	10944	-16816	4816	667.584	-1025.776	293.776	-3376	
26140525	11712	-16496	4864	714.432	-1006.256	296.704	-3488	
26145482	12272	-16320	5008	748.592	-995.520	305.488	-3488	
26150438	12816	-16080	5248	781.776	-980.880	320.128	-3584	
26155394	13248	-15840	5408	808.128	-966.240	329.888	-3568	
26160348	13200	-15728	5568	805.200	-959.408	339.648	-3504	
26165306	12896	-15568	5744	786.656	-949.648	350.384	-3520	
26170260	12256	-15728	5792	747.616	-959.408	353.312	-3536	
26175218	11392	-16032	5760	694.912	-977.952	351.360	-3472	
26180174	10448	-16560	5648	637.328	-1010.160	344.528	-3472	
26185130	9600	-17024	5504	585.600	-1038.464	335.744	-3456	
26190085	8960	-17536	5312	546.560	-1069.696	324.032	-3520	
26195041	8544	-17728	4960	521.184	-1081.408	302.560	-3552	
26199997	8304	-17840	4496	506.544	-1088.240	274.256	-3664	
26204954	8176	-17808	3920	498.736	-1086.288	239.120	-3632	
26209910	8160	-17520	3520	497.760	-1068.720	214.720	-3632	
26214866	8320	-17232	2960	507.520	-1051.152	180.560	-3600	
26219822	8608	-16800	2544	525.088	-1024.800	155.184	-3552	
26224779	8880	-16528	2304	541.680	-1008.208	140.544	-3552	
26229734	9088	-16256	2240	554.368	-991.616	136.640	-3552	
26234689	9248	-16048	2288	564.128	-978.928	139.568	-3440	
26239645	9280	-16032	2304	566.080	-977.952	140.544	-3376	
26244601	9136	-16192	2320	557.296	-987.712	141.520	-3360	
26249557	8736	-16272	2352	532.896	-992.592	143.472	-3232	
26254514	8336	-16208	2352	508.496	-988.688	143.472	-3200	
26259470	7872	-16272	2384	480.192	-992.592	145.424	-3120	
26264426	7488	-16400	2384	456.768	-1000.400	145.424	-3040	
26269382	7232	-16384	2464	441.152	-999.424	150.304	-2960	
26274339	6928	-16368	2400	422.608	-998.448	146.400	-2896	
26279295	6544	-16528	2320	399.184	-1008.208	141.520	-2864	
26284251	6240	-16688	2208	380.640	-1017.968	134.688	-2880	
26289207	6048	-16800	1984	368.928	-1024.800	121.024	-2864	
26294164	6000	-16912	1824	366.000	-1031.632	111.264	-2832	
26299120	5984	-17072	1648	365.024	-1041.392	100.528	-2864	
26304076	5952	-17120	1472	363.072	-1044.320	89.792	-2928	
26309032	6112	-17104	1424	372.832	-1043.344	86.864	-2960	
26313987	6448	-17040	1280	393.328	-1039.440	78.080	-2992	
26318945	6848	-16848	1168	417.728	-1027.728	71.248	-2960	
26323901	7200	-16672	1152	439.200	-1016.992	70.272	-2944	
26328857	7440	-16368	1104	453.840	-998.448	67.344	-3008	
26333812	7712	-16272	1056	470.432	-992.592	64.416	-2960	
26338769	7872	-16224	1024	480.192	-989.664	62.464	-2944	
26343725	7888	-16144	1120	481.168	-984.784	68.320	-2864	
26348680	7840	-16144	1120	478.240	-984.784	68.320	-2864	
26353637	7680	-15952	1072	468.480	-973.072	65.392	-2880	
26358593	7360	-15808	1008	448.960	-964.288	61.488	-2800	
26363548	7040	-15760	992	429.440	-961.360	60.512	-2800	
26368505	6784	-15744	928	413.824	-960.384	56.608	-2784	
26373461	6528	-15760	928	398.208	-961.360	56.608	-2816	
26378416	6336	-15632	848	386.496	-953.552	51.728	-2816	
26383374	6144	-15648	736	374.784	-954.528	44.896	-2752	
26388329	6016	-15632	672	366.976	-953.552	40.992	-2784	
26393285	5936	-15648	592	362.096	-954.528	36.112	-2768	
26398241	5760	-15696	544	351.360	-957.456	33.184	-2752	
26403196	5680	-15760	400	346.480	-961.360	24.400	-2640	
26408151	5600	-15920	448	341.600	-971.120	27.328	-2656	
26413106	5616	-16048	464	342.576	-978.928	28.304	-2624	
26418062	5760	-16224	576	351.360	-989.664	35.136	-2512	
26423019	5952	-16256	560	363.072	-991.616	34.160	-2416	
26427974	6080	-16208	560	370.880	-988.688	34.160	-2432	
26432930	6288	-16144	544	383.568	-984.784	33.184	-2320	
26437886	6272	-16080	576	382.592	-980.880	35.136	-2272	
26442842	6272	-16032	576	382.592	-977.952	35.136	-2224	
26447798	6240	-15984	624	380.640	-975.024	38.064	-2192	
26452754	6272	-15920	624	382.592	-971.120	38.064	-2112	
26457708	6336	-15920	576	386.496	-971.120	35.136	-2048	
26462667	6320	-16080	576	385.520	-980.880	35.136	-2000	
26467622	6224	-16240	368	379.664	-990.640	22.448	-1968	
26472578	6032	-16336	208	367.952	-996.496	12.688	-1920	
26477533	5920	-16368	144	361.120	-998.448	8.784	-1936	
26482490	5824	-16336	-16	355.264	-996.496	-0.976	-1824	
26487446	5792	-16128	-160	353.312	-983.808	-9.760	-1856	
26492401	5872	-15888	-224	358.192	-969.168	-13.664	-1856	
26497358	5904	-15648	-304	360.144	-954.528	-18.544	-1808	
26502315	6064	-15472	-224	369.904	-943.792	-13.664	-1792	
26507271	6112	-15344	-160	372.832	-935.984	-9.760	-1808	
26512227	6240	-15456	-160	380.640	-942.816	-9.760	-1840	
26517181	6208	-15568	-32	378.688	-949.648	-1.952	-1888	
26522138	6224	-15712	16	379.664	-958.432	0.976	-1920	
26527096	6192	-15824	48	377.712	-965.264	2.928	-1888	
26532052	6192	-15792	-80	377.712	-963.312	-4.880	-1856	
26537008	6064	-15744	-80	369.904	-960.384	-4.880	-1808	
26541964	5968	-15696	-192	364.048	-957.456	-11.712	-1888	
26546921	5824	-15696	-256	355.264	-957.456	-15.616	-1840	
26551877	5760	-15856	-368	351.360	-967.216	-22.448	-1808	
26556833	5680	-15792	-512	346.480	-963.312	-31.232	-1712	
26561790	5792	-15904	-608	353.312	-970.144	-37.088	-1664	
26566746	5920	-15888	-720	361.120	-969.168	-43.920	-1632	
26571702	6016	-15824	-848	366.976	-965.264	-51.728	-1536	
26576659	6176	-15648	-848	376.736	-954.528	-51.728	-1472	
26581616	6304	-15408	-816	384.544	-939.888	-49.776	-1408	
26586572	6496	-15184	-688	396.256	-926.224	-41.968	-1264	
26591528	6624	-14960	-560	404.064	-912.560	-34.160	-1248	
26596485	6656	-14832	-496	406.016	-904.752	-30.256	-1168	
26601441	6752	-14864	-416	411.872	-906.704	-25.376	-1072	
26606397	6768	-14800	-272	412.848	-902.800	-16.592	-1024	
26611353	6672	-14816	-192	406.992	-903.776	-11.712	-944	
26616309	6592	-14800	-256	402.112	-902.800	-15.616	-896	
26621265	6480	-14864	-208	395.280	-906.704	-12.688	-880	
26626221	6336	-15008	-160	386.496	-915.488	-9.760	-816	
26631176	6208	-15056	-176	378.688	-918.416	-10.736	-784	
26636131	6096	-15200	-32	371.856	-927.200	-1.952	-720	
26641087	6064	-15344	-32	369.904	-935.984	-1.952	-800	
26646043	6080	-15408	16	370.880	-939.888	0.976	-768	
26650997	6064	-15472	32	369.904	-943.792	1.952	-640	
26655954	6080	-15408	48	370.880	-939.888	2.928	-704	
26660911	6208	-15200	112	378.688	-927.200	6.832	-672	
26665864	6224	-15040	192	379.664	-917.440	11.712	-544	
26670821	6272	-14928	416	382.592	-910.608	25.376	-496	
26675777	6304	-14736	384	384.544	-898.896	23.424	-464	
26680733	6384	-14688	336	389.424	-895.968	20.496	-416	
26685688	6416	-14592	208	391.376	-890.112	12.688	-416	
26690645	6416	-14608	128	391.376	-891.088	7.808	-272	
26695600	6320	-14640	208	385.520	-893.040	12.688	-272	
26700555	6240	-14736	224	380.640	-898.896	13.664	-192	
26705511	6128	-14896	240	373.808	-908.656	14.640	-144	
26710466	6176	-15024	368	376.736	-916.464	22.448	-80	
26715422	6192	-15312	496	377.712	-934.032	30.256	0	
26720380	6240	-15504	592	380.640	-945.744	36.112	48	
26725336	6336	-15600	688	386.496	-951.600	41.968	80	
26730290	6400	-15648	752	390.400	-954.528	45.872	128	
26735247	6464	-15664	912	394.304	-955.504	55.632	224	
26740202	6560	-15616	944	400.160	-952.576	57.584	192	
26745158	6592	-15600	800	402.112	-951.600	48.800	288	
26750114	6656	-15520	704	406.016	-946.720	42.944	368	
26755069	6704	-15472	528	408.944	-943.792	32.208	352	
26760026	6736	-15472	480	410.896	-943.792	29.280	400	
26764981	6752	-15440	320	411.872	-941.840	19.520	416	
26769938	6752	-15456	160	411.872	-942.816	9.760	480	
26774894	6784	-15376	240	413.824	-937.936	14.640	512	
26779849	6688	-15440	224	407.968	-941.840	13.664	496	
26784806	6592	-15440	320	402.112	-941.840	19.520	560	
26789762	6480	-15504	384	395.280	-945.744	23.424	608	
26794718	6352	-15520	560	387.472	-946.720	34.160	576	
26799675	6128	-15472	672	373.808	-943.792	40.992	592	
26804631	5920	-15488	784	361.120	-944.768	47.824	544	
26809586	5760	-15440	832	351.360	-941.840	50.752	592	
26814543	5552	-15408	816	338.672	-939.888	49.776	560	
26819499	5424	-15376	864	330.864	-937.936	52.704	560	
26824455	5312	-15312	752	324.032	-934.032	45.872	464	
26829411	5312	-15200	656	324.032	-927.200	40.016	496	
26834366	5312	-15136	576	324.032	-923.296	35.136	496	
26839324	5328	-15104	448	325.008	-921.344	27.328	432	
26844280	5360	-15152	448	326.960	-924.272	27.328	432	
26849237	5504	-15312	480	335.744	-934.032	29.280	400	
26854193	5584	-15440	432	340.624	-941.840	26.352	400	
26859148	5664	-15728	352	345.504	-959.408	21.472	352	
26864106	5632	-15824	416	343.552	-965.264	25.376	288	
26869062	5776	-15984	352	352.336	-975.024	21.472	208	
26874015	5824	-15968	304	355.264	-974.048	18.544	144	
26878973	5888	-15888	208	359.168	-969.168	12.688	144	
