Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	AFE_CHANNEL [#]	QVAR [LSB]	
6217054	6784	8352	-2096	413.824	509.472	-127.856	1	-2416	
6222011	5680	8816	-2192	346.480	537.776	-133.712	0	-2288	
6226967	4688	8912	-1728	285.968	543.632	-105.408	1	-2320	
6231922	3760	8656	-784	229.360	528.016	-47.824	0	-2352	
6236879	3104	7888	480	189.344	481.168	29.280	1	-2368	
6241835	2752	6848	1904	167.872	417.728	116.144	0	-2560	
6246790	2336	5472	3328	142.496	333.792	203.008	1	-2720	
6251748	2256	4224	4432	137.616	257.664	270.352	0	-2912	
6256703	2448	3232	4880	149.328	197.152	297.680	1	-3184	
6261660	2848	2576	4832	173.728	157.136	294.752	0	-3456	
6266616	3472	2336	4464	211.792	142.496	272.304	1	-3712	
6271572	4080	2720	4208	248.880	165.920	256.688	0	-4000	
6276527	4912	3408	4160	299.632	207.888	253.760	1	-4384	
6281482	5824	4432	4400	355.264	270.352	268.400	0	-4656	
6286439	6896	5456	5232	420.656	332.816	319.152	1	-4944	
6291395	7696	6464	6400	469.456	394.304	390.400	0	-5296	
6296350	8384	7232	7648	511.424	441.152	466.528	1	-5520	
6301306	9056	7776	8576	552.416	474.336	523.136	0	-5824	
6306263	9792	7952	9232	597.312	485.072	563.152	1	-6112	
6311217	10320	7728	9504	629.520	471.408	579.744	0	-6176	
6316175	10768	7344	9664	656.848	447.984	589.504	1	-6288	
6321131	10912	7008	9744	665.632	427.488	594.384	0	-6336	
6326086	11072	6528	9536	675.392	398.208	581.696	1	-6336	
6331043	11280	6256	9408	688.080	381.616	573.888	0	-6192	
6336000	11488	6256	9360	700.768	381.616	570.960	1	-6000	
6340956	11792	6352	9520	719.312	387.472	580.720	0	-5744	
6345912	12160	6496	9728	741.760	396.256	593.408	1	-5456	
6350868	12496	6656	9872	762.256	406.016	602.192	0	-5024	
6355826	12896	7072	10096	786.656	431.392	615.856	1	-4400	
6360781	13408	7696	10416	817.888	469.456	635.376	0	-3808	
6365738	13888	8400	10928	847.168	512.400	666.608	1	-3120	
6370694	14336	9152	11776	874.496	558.272	718.336	0	-2416	
6375649	14912	9856	12704	909.632	601.216	774.944	1	-1888	
6380605	15248	10448	13696	930.128	637.328	835.456	0	-1296	
6385562	15552	10688	14416	948.672	651.968	879.376	1	-736	
6390518	15824	10368	14656	965.264	632.448	894.016	0	-240	
6395474	15952	9696	14464	973.072	591.456	882.304	1	192	
6400430	16096	8832	14080	981.856	538.752	858.880	0	672	
6405386	16064	7872	13584	979.904	480.192	828.624	1	1040	
6410342	15856	6960	13040	967.216	424.560	795.440	0	1408	
6415298	15616	6208	12768	952.576	378.688	778.848	1	1776	
6420254	15440	5888	12736	941.840	359.168	776.896	0	2128	
6425210	15520	5968	13024	946.720	364.048	794.464	1	2384	
6430167	15728	6576	13584	959.408	401.136	828.624	0	2736	
6435122	15968	7296	14208	974.048	445.056	866.688	1	2976	
6440079	16208	8256	15056	988.688	503.616	918.416	0	3264	
6445036	16128	9152	16032	983.808	558.272	977.952	1	3456	
6449992	16064	9888	16832	979.904	603.168	1026.752	0	3680	
6454947	15936	10304	17456	972.096	628.544	1064.816	1	3824	
6459904	15984	10096	17712	975.024	615.856	1080.432	0	4032	
6464861	15808	9408	17504	964.288	573.888	1067.744	1	4288	
6469817	15520	8336	17040	946.720	508.496	1039.440	0	4576	
6474772	15136	7424	16544	923.296	452.864	1009.184	1	4800	
6479726	15136	6608	16128	923.296	403.088	983.808	0	5152	
6484683	15248	6480	15712	930.128	395.280	958.432	1	5376	
6489640	15552	7040	15040	948.672	429.440	917.440	0	5616	
6494596	15872	7904	13936	968.192	482.144	850.096	1	5808	
6499552	16000	8512	12848	976.000	519.232	783.728	0	6016	
6504508	15840	8656	12448	966.240	528.016	759.328	1	5968	
6509465	15520	8464	12688	946.720	516.304	773.968	0	5904	
6514421	15088	7888	13536	920.368	481.168	825.696	1	5568	
6519377	14592	6896	14528	890.112	420.656	886.208	0	5328	
6524333	13968	5456	15360	852.048	332.816	936.960	1	4816	
6529289	13504	3680	16032	823.744	224.480	977.952	0	4480	
6534246	12608	1936	16640	769.088	118.096	1015.040	1	4112	
6539203	11664	144	17504	711.504	8.784	1067.744	0	3664	
6544159	10656	-1264	18480	650.016	-77.104	1127.280	1	3424	
6549113	9872	-2512	19536	602.192	-153.232	1191.696	0	3360	
6554072	9504	-3296	20096	579.744	-201.056	1225.856	1	3376	
6559028	9584	-3872	20176	584.624	-236.192	1230.736	0	3472	
6563985	9952	-3888	19744	607.072	-237.168	1204.384	1	3696	
6568940	10368	-3408	19120	632.448	-207.888	1166.320	0	3984	
6573896	10752	-2224	18432	655.872	-135.664	1124.352	1	4304	
6578853	11024	-752	17872	672.464	-45.872	1090.192	0	4608	
6583809	11024	944	17424	672.464	57.584	1062.864	1	5056	
6588765	10928	2672	17088	666.608	162.992	1042.368	0	5488	
6593722	10640	4016	16848	649.040	244.976	1027.728	1	5792	
6598676	10272	4976	16512	626.592	303.536	1007.232	0	6112	
6603634	9968	5536	16208	608.048	337.696	988.688	1	6272	
6608590	9776	5728	15936	596.336	349.408	972.096	0	6352	
6613546	9472	5424	15552	577.792	330.864	948.672	1	6384	
6618504	9184	4752	15296	560.224	289.872	933.056	0	6256	
6623460	8768	3840	15168	534.848	234.240	925.248	1	6096	
6628416	8304	2816	15104	506.544	171.776	921.344	0	6064	
6633372	8096	1760	14976	493.856	107.360	913.536	1	5904	
6638328	8112	864	14864	494.832	52.704	906.704	0	5792	
6643285	8224	224	15072	501.664	13.664	919.392	1	5728	
6648241	8528	16	15312	520.208	0.976	934.032	0	5728	
6653198	8896	32	15680	542.656	1.952	956.480	1	5792	
6658153	9344	-80	16224	569.984	-4.880	989.664	0	5984	
6663109	9712	-144	17024	592.432	-8.784	1038.464	1	6160	
6668068	9936	-512	17888	606.096	-31.232	1091.168	0	6464	
6673024	10064	-816	18592	613.904	-49.776	1134.112	1	6752	
6677979	10208	-1088	19024	622.688	-66.368	1160.464	0	6992	
6682936	10352	-1360	19248	631.472	-82.960	1174.128	1	7216	
6687892	10464	-1488	19328	638.304	-90.768	1179.008	0	7392	
6692848	10320	-1520	19200	629.520	-92.720	1171.200	1	7424	
6697803	9936	-1472	18784	606.096	-89.792	1145.824	0	7360	
6702760	9360	-1360	18272	570.960	-82.960	1114.592	1	7264	
6707716	9072	-1120	17696	553.392	-68.320	1079.456	0	7168	
6712671	8688	-752	17120	529.968	-45.872	1044.320	1	6944	
6717627	8384	-240	16640	511.424	-14.640	1015.040	0	6608	
6722582	8032	144	16144	489.952	8.784	984.784	1	6400	
6727537	7744	496	15792	472.384	30.256	963.312	0	6064	
6732493	7520	816	15568	458.720	49.776	949.648	1	5776	
6737449	7264	1056	15648	443.104	64.416	954.528	0	5584	
6742405	6880	1232	15744	419.680	75.152	960.384	1	5280	
6747361	6368	1296	15792	388.448	79.056	963.312	0	5008	
6752316	5920	1040	15776	361.120	63.440	962.336	1	4752	
6757272	5472	512	15840	333.792	31.232	966.240	0	4432	
6762228	5184	-80	16128	316.224	-4.880	983.808	1	4144	
6767185	4784	-464	16400	291.824	-28.304	1000.400	0	3920	
6772140	4544	-832	16496	277.184	-50.752	1006.256	1	3680	
6777095	4640	-1184	16368	283.040	-72.224	998.448	0	3392	
6782050	5088	-1520	16016	310.368	-92.720	976.976	1	3264	
6787006	5696	-1680	15568	347.456	-102.480	949.648	0	3104	
6791960	6080	-1408	15008	370.880	-85.888	915.488	1	3056	
6796918	6400	-1088	14736	390.400	-66.368	898.896	0	2832	
6801874	6672	-1120	14720	406.992	-68.320	897.920	1	2656	
6806830	6960	-1424	15200	424.560	-86.864	927.200	0	2320	
6811787	7152	-1920	15552	436.272	-117.120	948.672	1	2064	
6816743	7312	-2448	15744	446.032	-149.328	960.384	0	1648	
6821700	7424	-3088	15712	452.864	-188.368	958.432	1	1184	
6826656	7440	-3776	15680	453.840	-230.336	956.480	0	640	
6831613	7312	-4320	15696	446.032	-263.520	957.456	1	-48	
6836567	7136	-4752	15680	435.296	-289.872	956.480	0	-672	
6841526	6768	-5056	15584	412.848	-308.416	950.624	1	-1328	
6846482	6448	-5120	15344	393.328	-312.320	935.984	0	-2080	
6851439	5968	-5136	15152	364.048	-313.296	924.272	1	-2736	
6856395	5488	-5040	14976	334.768	-307.440	913.536	0	-3392	
6861352	4960	-4912	14944	302.560	-299.632	911.584	1	-4096	
6866308	4480	-4768	14880	273.280	-290.848	907.680	0	-4784	
6871264	4032	-4496	14720	245.952	-274.256	897.920	1	-5456	
6876220	3728	-4384	14528	227.408	-267.424	886.208	0	-6048	
6881177	3472	-4352	14304	211.792	-265.472	872.544	1	-6528	
6886133	3216	-4256	14016	196.176	-259.616	854.976	0	-6944	
6891089	3088	-4240	13792	188.368	-258.640	841.312	1	-7280	
6896045	3008	-4336	13568	183.488	-264.496	827.648	0	-7504	
6901000	2848	-4384	13424	173.728	-267.424	818.864	1	-7616	
6905958	2848	-4384	13408	173.728	-267.424	817.888	0	-7648	
6910915	3872	-4336	13120	236.192	-264.496	800.320	1	-7568	
6915871	4544	-3824	13520	277.184	-233.264	824.720	0	-7632	
6920827	2720	-5456	14336	165.920	-332.816	874.496	1	-8192	
6925783	4096	-4992	14416	249.856	-304.512	879.376	0	-8960	
6930741	4016	-5104	14592	244.976	-311.344	890.112	1	-9952	
6935696	3968	-4960	14768	242.048	-302.560	900.848	0	-11440	
6940653	3968	-5088	14672	242.048	-310.368	894.992	1	-13728	
6945608	3984	-5232	14784	243.024	-319.152	901.824	0	-16848	
6950562	3392	-5200	14928	206.912	-317.200	910.608	1	-20576	
6955520	4240	-5024	14880	258.640	-306.464	907.680	0	-24496	
6960477	2112	-6064	15776	128.832	-369.904	962.336	1	-28768	
6965432	256	-6928	15648	15.616	-422.608	954.528	0	-32768	
6970389	1296	-7248	15200	79.056	-442.128	927.200	1	-32768	
6975345	1808	-7696	14928	110.288	-469.456	910.608	0	-32768	
6980301	1520	-7920	14976	92.720	-483.120	913.536	1	-32768	
6985257	576	-7648	15248	35.136	-466.528	930.128	0	-32768	
6990213	2272	-6176	15296	138.592	-376.736	933.056	1	-32768	
6995169	1056	-5264	15328	64.416	-321.104	935.008	0	-32768	
7000125	1920	-4688	14960	117.120	-285.968	912.560	1	-32768	
7005082	2800	-4720	14464	170.800	-287.920	882.304	0	-32768	
7010036	3040	-5392	14320	185.440	-328.912	873.520	1	-32768	
7014992	3680	-6320	14160	224.480	-385.520	863.760	0	-32768	
7019950	4432	-7312	14192	270.352	-446.032	865.712	1	-32768	
7024906	4800	-7824	14640	292.800	-477.264	893.040	0	-32768	
7029862	5088	-8320	14848	310.368	-507.520	905.728	1	-32768	
7034819	5504	-8816	14688	335.744	-537.776	895.968	0	-32752	
7039775	5920	-9088	13952	361.120	-554.368	851.072	1	-29584	
7044732	6688	-9216	12960	407.968	-562.176	790.560	0	-26512	
7049688	7600	-9040	12096	463.600	-551.440	737.856	1	-23840	
7054644	8704	-9680	10976	530.944	-590.480	669.536	0	-19312	
7059600	9520	-13392	11312	580.720	-816.912	690.032	1	-15216	
7064556	8816	-13664	13008	537.776	-833.504	793.488	0	-12048	
7069512	7712	-10496	14800	470.432	-640.256	902.800	1	-9744	
7074469	7744	-5936	15472	472.384	-362.096	943.792	0	-8176	
7079425	7472	-3024	14848	455.792	-184.464	905.728	1	-6976	
7084381	5792	-2496	14560	353.312	-152.256	888.160	0	-6176	
7089337	4432	-3168	13824	270.352	-193.248	843.264	1	-5568	
7094293	3968	-3568	12992	242.048	-217.648	792.512	0	-5024	
7099250	2880	-3680	12240	175.680	-224.480	746.640	1	-4528	
7104207	1568	-3632	11616	95.648	-221.552	708.576	0	-3968	
7109164	736	-3840	11024	44.896	-234.240	672.464	1	-3472	
7114119	80	-3792	10640	4.880	-231.312	649.040	0	-3104	
7119076	16	-4896	10784	0.976	-298.656	657.824	1	-2976	
7124033	-464	-8336	11728	-28.304	-508.496	715.408	0	-2960	
7128989	-144	-10128	12096	-8.784	-617.808	737.856	1	-2960	
7133944	384	-8000	12912	23.424	-488.000	787.632	0	-3040	
7138901	2256	-8944	13600	137.616	-545.584	829.600	1	-3024	
7143857	3184	-7616	13536	194.224	-464.576	825.696	0	-2992	
7148813	3792	-6112	13936	231.312	-372.832	850.096	1	-2912	
7153770	3648	-4480	13968	222.528	-273.280	852.048	0	-2880	
7158726	1408	-5120	15936	85.888	-312.320	972.096	1	-2864	
7163682	1376	-6464	16064	83.936	-394.304	979.904	0	-2832	
7168638	5184	-5696	13632	316.224	-347.456	831.552	1	-2672	
7173594	5232	-5808	14224	319.152	-354.288	867.664	0	-2352	
7178549	5056	-6816	14720	308.416	-415.776	897.920	1	-2112	
7183506	5280	-6608	14656	322.080	-403.088	894.016	0	-1632	
7188460	5440	-6128	13888	331.840	-373.808	847.168	1	-1296	
7193418	6736	-6240	12736	410.896	-380.640	776.896	0	-832	
7198374	7328	-6576	12608	447.008	-401.136	769.088	1	-432	
7203329	8352	-7488	12848	509.472	-456.768	783.728	0	-128	
7208284	8016	-11472	12928	488.976	-699.792	788.608	1	-80	
7213240	5264	-11536	14032	321.104	-703.696	855.952	0	-64	
7218196	3200	-10816	14208	195.200	-659.776	866.688	1	-144	
7223152	1424	-11168	14048	86.864	-681.248	856.928	0	-368	
7228108	1216	-10608	13952	74.176	-647.088	851.072	1	-528	
7233064	1520	-9440	14432	92.720	-575.840	880.352	0	-704	
7238020	1328	-8480	15200	81.008	-517.280	927.200	1	-832	
7242976	1280	-7952	15472	78.080	-485.072	943.792	0	-960	
7247932	1440	-7584	15808	87.840	-462.624	964.288	1	-1104	
7252886	2464	-7280	15920	150.304	-444.080	971.120	0	-1248	
7257845	3456	-7072	16000	210.816	-431.392	976.000	1	-1440	
7262800	4048	-6672	16208	246.928	-406.992	988.688	0	-1584	
7267756	4480	-6160	15616	273.280	-375.760	952.576	1	-1664	
7272713	4640	-5872	14640	283.040	-358.192	893.040	0	-1744	
7277669	4176	-5696	14096	254.736	-347.456	859.856	1	-1712	
7282626	3552	-5600	13984	216.672	-341.600	853.024	0	-1648	
7287582	2640	-5776	13840	161.040	-352.336	844.240	1	-1616	
7292538	1520	-7056	13376	92.720	-430.416	815.936	0	-1600	
7297495	1744	-8112	13072	106.384	-494.832	797.392	1	-1552	
7302449	2256	-9104	13968	137.616	-555.344	852.048	0	-1488	
7307407	2128	-8864	15088	129.808	-540.704	920.368	1	-1440	
7312362	1888	-7680	15232	115.168	-468.480	929.152	0	-1424	
7317319	2048	-7424	14816	124.928	-452.864	903.776	1	-1312	
7322275	2544	-8560	14464	155.184	-522.160	882.304	0	-1280	
7327231	3248	-9040	14944	198.128	-551.440	911.584	1	-1184	
7332187	3568	-8416	15936	217.648	-513.376	972.096	0	-1168	
7337142	3536	-7696	16512	215.696	-469.456	1007.232	1	-1264	
7342098	3216	-7520	16464	196.176	-458.720	1004.304	0	-1344	
7347055	3040	-7216	16224	185.440	-440.176	989.664	1	-1504	
7352009	2864	-7776	15360	174.704	-474.336	936.960	0	-1536	
7356967	2400	-6224	14592	146.400	-379.664	890.112	1	-1536	
7361923	1136	-4128	14144	69.296	-251.808	862.784	0	-1344	
7366877	880	-3168	13184	53.680	-193.248	804.224	1	-1168	
7371835	1216	-2784	12816	74.176	-169.824	781.776	0	-960	
7376791	1552	-3568	12576	94.672	-217.648	767.136	1	-736	
7381747	624	-2448	12592	38.064	-149.328	768.112	0	-464	
7386704	576	-2336	12640	35.136	-142.496	771.040	1	-224	
7391661	1440	-3536	13120	87.840	-215.696	800.320	0	0	
7396617	1904	-4960	13888	116.144	-302.560	847.168	1	192	
7401572	2256	-5888	14784	137.616	-359.168	901.824	0	416	
7406529	2656	-7152	15616	162.016	-436.272	952.576	1	608	
7411485	3312	-8720	16160	202.032	-531.920	985.760	0	832	
7416440	3536	-9568	16912	215.696	-583.648	1031.632	1	1120	
7421396	3936	-10064	17472	240.096	-613.904	1065.792	0	1312	
7426352	4304	-10768	17440	262.544	-656.848	1063.840	1	1568	
7431307	5392	-11488	16736	328.912	-700.768	1020.896	0	1824	
7436263	4560	-11008	17136	278.160	-671.488	1045.296	1	2208	
7441219	4672	-11632	17376	284.992	-709.552	1059.936	0	2560	
7446175	4112	-11520	17584	250.832	-702.720	1072.624	1	2928	
7451132	3680	-11296	17264	224.480	-689.056	1053.104	0	3312	
7456088	2656	-10976	16928	162.016	-669.536	1032.608	1	3744	
7461046	1472	-10672	16176	89.792	-650.992	986.736	0	4256	
7466001	1024	-9664	15520	62.464	-589.504	946.720	1	4800	
7470958	848	-9456	15872	51.728	-576.816	968.192	0	5408	
7475916	528	-7472	15232	32.208	-455.792	929.152	1	6080	
7480872	688	-5584	14576	41.968	-340.624	889.136	0	6656	
7485826	672	-3008	14608	40.992	-183.488	891.088	1	7168	
7490783	1008	-1664	14640	61.488	-101.504	893.040	0	7552	
7495738	1760	-1312	14864	107.360	-80.032	906.704	1	7824	
7500694	2976	-1648	14464	181.536	-100.528	882.304	0	7968	
7505649	3088	-2848	13792	188.368	-173.728	841.312	1	8160	
7510605	3104	-3712	14208	189.344	-226.432	866.688	0	8320	
7515560	4320	-4944	15008	263.520	-301.584	915.488	1	8240	
7520516	4992	-5568	16208	304.512	-339.648	988.688	0	8064	
7525472	4928	-5328	16704	300.608	-325.008	1018.944	1	7888	
7530428	4368	-5088	16576	266.448	-310.368	1011.136	0	7552	
7535384	3312	-4608	16384	202.032	-281.088	999.424	1	7232	
7540340	2448	-3984	15984	149.328	-243.024	975.024	0	7040	
7545296	2080	-2576	14912	126.880	-157.136	909.632	1	6864	
7550252	2032	-1328	14000	123.952	-81.008	854.000	0	6752	
7555210	2768	272	12848	168.848	16.592	783.728	1	6704	
7560165	3840	1536	12336	234.240	93.696	752.496	0	6544	
7565121	4384	880	12688	267.424	53.680	773.968	1	6272	
7570078	8352	-1120	12224	509.472	-68.320	745.664	0	5936	
7575035	2864	-1600	14528	174.704	-97.600	886.208	1	5520	
7579992	1392	-1536	14928	84.912	-93.696	910.608	0	5072	
7584948	192	-1776	14928	11.712	-108.336	910.608	1	4736	
7589905	1808	-1696	14096	110.288	-103.456	859.856	0	4512	
7594862	2256	-624	14016	137.616	-38.064	854.976	1	4144	
7599817	2128	144	14096	129.808	8.784	859.856	0	3680	
7604771	1984	128	13792	121.024	7.808	841.312	1	3264	
7609728	1952	-192	13984	119.072	-11.712	853.024	0	2800	
7614684	2464	-784	14672	150.304	-47.824	894.992	1	2352	
7619639	1920	-1808	16768	117.120	-110.288	1022.848	0	1792	
7624595	2016	-2768	18560	122.976	-168.848	1132.160	1	1216	
7629551	3360	-3136	18960	204.960	-191.296	1156.560	0	656	
7634508	4128	-3344	18864	251.808	-203.984	1150.704	1	-16	
7639463	3584	-2640	17920	218.624	-161.040	1093.120	0	-560	
7644419	2928	-704	15856	178.608	-42.944	967.216	1	-1184	
7649375	1376	-624	14768	83.936	-38.064	900.848	0	-1760	
7654331	672	144	13840	40.992	8.784	844.240	1	-2240	
7659287	320	1408	12256	19.520	85.888	747.616	0	-2528	
7664243	1328	4048	11072	81.008	246.928	675.392	1	-2944	
7669197	1920	3392	10368	117.120	206.912	632.448	0	-3280	
7674155	3136	1328	10544	191.296	81.008	643.184	1	-3696	
7679111	3216	-800	10784	196.176	-48.800	657.824	0	-4256	
7684068	3104	-2624	11072	189.344	-160.064	675.392	1	-4960	
7689023	3136	-3440	11520	191.296	-209.840	702.720	0	-5872	
7693979	3136	-3888	12320	191.296	-237.168	751.520	1	-6880	
7698935	3136	-4208	12928	191.296	-256.688	788.608	0	-8064	
7703891	2832	-5184	13472	172.752	-316.224	821.792	1	-9360	
7708846	2256	-6656	14080	137.616	-406.016	858.880	0	-10608	
7713805	1504	-7808	14880	91.744	-476.288	907.680	1	-11824	
7718759	880	-8816	15744	53.680	-537.776	960.384	0	-12880	
7723717	464	-9376	16400	28.304	-571.936	1000.400	1	-13712	
7728674	-144	-8848	17040	-8.784	-539.728	1039.440	0	-14448	
7733629	-160	-7392	17024	-9.760	-450.912	1038.464	1	-15056	
7738586	672	-6608	16064	40.992	-403.088	979.904	0	-15456	
7743542	1088	-5200	15552	66.368	-317.200	948.672	1	-15696	
7748498	1184	-3840	15072	72.224	-234.240	919.392	0	-15808	
7753454	2048	-3696	14272	124.928	-225.456	870.592	1	-15776	
7758411	1856	-2400	13904	113.216	-146.400	848.144	0	-15536	
7763367	2192	-2912	14000	133.712	-177.632	854.000	1	-15200	
7768323	2736	-3456	13968	166.896	-210.816	852.048	0	-14752	
7773279	3456	-4304	14208	210.816	-262.544	866.688	1	-14368	
7778235	3360	-4896	14752	204.960	-298.656	899.872	0	-13920	
7783189	3616	-5376	14816	220.576	-327.936	903.776	1	-13568	
7788147	3840	-6256	14432	234.240	-381.616	880.352	0	-13200	
7793103	4000	-6848	13632	244.000	-417.728	831.552	1	-12800	
7798058	3264	-7776	13488	199.104	-474.336	822.768	0	-12384	
7803014	2032	-8896	13312	123.952	-542.656	812.032	1	-11872	
7807970	96	-9856	13376	5.856	-601.216	815.936	0	-11200	
7812927	-1248	-10576	13488	-76.128	-645.136	822.768	1	-10448	
7817882	-2144	-11136	13776	-130.784	-679.296	840.336	0	-9664	
7822838	-2224	-11216	14176	-135.664	-684.176	864.736	1	-9008	
7827795	-2016	-10720	14816	-122.976	-653.920	903.776	0	-8480	
7832749	-1920	-9888	15168	-117.120	-603.168	925.248	1	-8096	
7837707	-1168	-8912	15024	-71.248	-543.632	916.464	0	-7712	
7842662	-976	-7840	15168	-59.536	-478.240	925.248	1	-7552	
7847618	-368	-8400	16336	-22.448	-512.400	996.496	0	-7328	
7852575	768	-8528	16032	46.848	-520.208	977.952	1	-7216	
7857531	1184	-7712	14416	72.224	-470.432	879.376	0	-7232	
7862487	1296	-7136	13600	79.056	-435.296	829.600	1	-7392	
7867443	1680	-7520	14112	102.480	-458.720	860.832	0	-7648	
7872399	4608	-10448	15408	281.088	-637.328	939.888	1	-8080	
7877355	8336	-13744	15328	508.496	-838.384	935.008	0	-8448	
7882311	9184	-13920	13120	560.224	-849.120	800.320	1	-8768	
7887267	7888	-12912	12400	481.168	-787.632	756.400	0	-8896	
7892223	7136	-10784	12048	435.296	-657.824	734.928	1	-8784	
7897180	7120	-8784	11872	434.320	-535.824	724.192	0	-8432	
7902136	7168	-8400	11712	437.248	-512.400	714.432	1	-7904	
7907093	7408	-8416	10848	451.888	-513.376	661.728	0	-7264	
7912048	9120	-7712	7600	556.320	-470.432	463.600	1	-6560	
7917004	9840	-9312	6400	600.240	-568.032	390.400	0	-5840	
7921960	8848	-9136	7168	539.728	-557.296	437.248	1	-5056	
7926915	7488	-9728	8928	456.768	-593.408	544.608	0	-4256	
7931872	6064	-10608	10672	369.904	-647.088	650.992	1	-3264	
7936829	4656	-11728	11728	284.016	-715.408	715.408	0	-2144	
7941785	3952	-12592	11744	241.072	-768.112	716.384	1	-896	
7946740	3616	-12880	11072	220.576	-785.680	675.392	0	320	
7951697	2864	-13024	10624	174.704	-794.464	648.064	1	1600	
7956652	2448	-12880	10320	149.328	-785.680	629.520	0	3136	
7961610	2272	-12560	10032	138.592	-766.160	611.952	1	4896	
7966567	2496	-11856	9760	152.256	-723.216	595.360	0	6432	
7971523	3024	-11376	9616	184.464	-693.936	586.576	1	7776	
7976478	3456	-10960	9520	210.816	-668.560	580.720	0	9088	
7981435	4272	-10976	9424	260.592	-669.536	574.864	1	10208	
7986391	4656	-12496	9568	284.016	-762.256	583.648	0	11248	
7991347	4944	-13360	10112	301.584	-814.960	616.832	1	12176	
7996304	6480	-12240	10592	395.280	-746.640	646.112	0	13088	
8001260	6736	-11744	11008	410.896	-716.384	671.488	1	13856	
8006216	6432	-10656	11120	392.352	-650.016	678.320	0	14608	
8011172	6256	-9568	10864	381.616	-583.648	662.704	1	15152	
8016129	6560	-8896	10384	400.160	-542.656	633.424	0	15616	
8021083	7328	-8928	9904	447.008	-544.608	604.144	1	15840	
8026041	8160	-9504	9680	497.760	-579.744	590.480	0	15920	
8030997	8672	-10272	9472	528.992	-626.592	577.792	1	16016	
8035953	9440	-10976	9568	575.840	-669.536	583.648	0	15904	
8040909	8960	-11984	10192	546.560	-731.024	621.712	1	15904	
8045865	9344	-12208	10304	569.984	-744.688	628.544	0	15792	
8050819	9872	-12016	10208	602.192	-732.976	622.688	1	15408	
8055777	9984	-11680	9904	609.024	-712.480	604.144	0	14720	
8060734	9856	-11296	9616	601.216	-689.056	586.576	1	13696	
8065690	9632	-10816	9120	587.552	-659.776	556.320	0	12528	
8070644	9824	-10560	8528	599.264	-644.160	520.208	1	11104	
8075602	9904	-10400	7936	604.144	-634.400	484.096	0	9680	
8080559	10224	-10208	7184	623.664	-622.688	438.224	1	8176	
8085514	10448	-10336	6864	637.328	-630.496	418.704	0	6704	
8090470	10272	-11168	6928	626.592	-681.248	422.608	1	5344	
8095426	10016	-11680	7136	610.976	-712.480	435.296	0	3952	
8100382	11648	-11744	7024	710.528	-716.384	428.464	1	2688	
8105337	11776	-11792	7344	718.336	-719.312	447.984	0	1456	
8110293	11776	-12080	7472	718.336	-736.880	455.792	1	272	
8115249	11568	-11632	7888	705.648	-709.552	481.168	0	-640	
8120205	11088	-11456	8464	676.368	-698.816	516.304	1	-1408	
8125162	10688	-10976	8656	651.968	-669.536	528.016	0	-1904	
8130118	10112	-10832	8640	616.832	-660.752	527.040	1	-2240	
8135073	9424	-11040	8592	574.864	-673.440	524.112	0	-2496	
8140030	8784	-11664	8544	535.824	-711.504	521.184	1	-2768	
8144987	8160	-12080	8256	497.760	-736.880	503.616	0	-3088	
8149942	7648	-12160	8064	466.528	-741.760	491.904	1	-3504	
8154898	7056	-12000	7808	430.416	-732.000	476.288	0	-4016	
8159854	6384	-11808	7824	389.424	-720.288	477.264	1	-4368	
8164810	5872	-11168	7744	358.192	-681.248	472.384	0	-4832	
8169766	5504	-10592	7808	335.744	-646.112	476.288	1	-5376	
8174723	5456	-10000	7904	332.816	-610.000	482.144	0	-6016	
8179680	5792	-9696	7872	353.312	-591.456	480.192	1	-6768	
8184635	6336	-9504	7680	386.496	-579.744	468.480	0	-7600	
8189592	6976	-9632	7600	425.536	-587.552	463.600	1	-8512	
8194547	7680	-10096	7648	468.480	-615.856	466.528	0	-9424	
8199502	8528	-10672	7728	520.208	-650.992	471.408	1	-10208	
8204459	9232	-11312	7872	563.152	-690.032	480.192	0	-10896	
8209415	10048	-11984	7904	612.928	-731.024	482.144	1	-11360	
8214371	10752	-12560	7904	655.872	-766.160	482.144	0	-11728	
8219327	11296	-12768	7744	689.056	-778.848	472.384	1	-11792	
8224284	11712	-12928	7664	714.432	-788.608	467.504	0	-11760	
8229240	11904	-12736	7536	726.144	-776.896	459.696	1	-11456	
8234195	11904	-12464	7456	726.144	-760.304	454.816	0	-10976	
8239152	11664	-12176	7312	711.504	-742.736	446.032	1	-10336	
8244109	11392	-11792	7264	694.912	-719.312	443.104	0	-9552	
8249065	11024	-11536	7264	672.464	-703.696	443.104	1	-8848	
8254021	10368	-11232	7312	632.448	-685.152	446.032	0	-8032	
8258977	9744	-11024	7328	594.384	-672.464	447.008	1	-7360	
8263932	9152	-10784	7264	558.272	-657.824	443.104	0	-6624	
8268889	8480	-10736	7120	517.280	-654.896	434.320	1	-5936	
8273846	7952	-10800	7040	485.072	-658.800	429.440	0	-5232	
8278802	7328	-10864	7056	447.008	-662.704	430.416	1	-4448	
8283759	6720	-10976	7040	409.920	-669.536	429.440	0	-3776	
8288715	6256	-10992	7136	381.616	-670.512	435.296	1	-2912	
8293672	5872	-11024	7232	358.192	-672.464	441.152	0	-2000	
